,weight,hometown,height,full_name,youth_team,shoots,country,scout_text,ep_id,date_of_birth,position,games_played_17,games_played_18,games_played_19,games_played_20,games_played_21,games_played_22,games_played_23,games_played_24,games_played_25,games_played_26,goals_17,goals_18,goals_19,goals_20,goals_21,goals_22,goals_23,goals_24,goals_25,goals_26,assists_17,assists_18,assists_19,assists_20,assists_21,assists_22,assists_23,assists_24,assists_25,assists_26,penalty_min_17,penalty_min_18,penalty_min_19,penalty_min_20,penalty_min_21,penalty_min_22,penalty_min_23,penalty_min_24,penalty_min_25,penalty_min_26,plus_minus_17,plus_minus_18,plus_minus_19,plus_minus_20,plus_minus_21,plus_minus_22,plus_minus_23,plus_minus_24,plus_minus_25,plus_minus_26,games_played_14,games_played_15,games_played_16,games_played_28,goals_14,goals_15,goals_16,goals_28,assists_14,assists_15,assists_16,assists_28,penalty_min_14,penalty_min_15,penalty_min_16,penalty_min_28,plus_minus_14,plus_minus_15,plus_minus_16,plus_minus_28,games_played_13,goals_13,assists_13,penalty_min_13,plus_minus_13,games_played_27,goals_27,assists_27,penalty_min_27,plus_minus_27,games_played_29,goals_29,assists_29,penalty_min_29,plus_minus_29,games_played_30,games_played_31,games_played_32,goals_30,goals_31,goals_32,assists_30,assists_31,assists_32,penalty_min_30,penalty_min_31,penalty_min_32,plus_minus_30,plus_minus_31,plus_minus_32,games_played_33,games_played_34,goals_33,goals_34,assists_33,assists_34,penalty_min_33,penalty_min_34,plus_minus_33,plus_minus_34,games_played_35,goals_35,assists_35,penalty_min_35,plus_minus_35,games_played_12,goals_12,assists_12,penalty_min_12,plus_minus_12,team_17,team_18,team_19,team_20,team_21,team_22,team_23,team_24,team_25,team_26,league_17,league_18,league_19,league_20,league_21,league_22,league_23,league_24,league_25,league_26,team_14,team_15,team_16,team_28,league_14,league_15,league_16,league_28,team_13,league_13,team_27,league_27,team_29,league_29,team_30,team_31,team_32,league_30,league_31,league_32,team_33,team_34,league_33,league_34,team_35,league_35,team_12,league_12
3750,86,Williamstown,180,Eric Ming,-,R,Canada,Brother: Andrew Ming,77938,"Mar 31, 1993",RW,49.0,65.0,62.0,61.0,52.0,26.0,27.0,22.0,27.0,,20.0,3.0,10.0,11.0,33.0,10.0,17.0,13.0,5.0,,36.0,5.0,20.0,17.0,17.0,9.0,15.0,15.0,19.0,,14.0,18.0,45.0,53.0,16.0,6.0,4.0,8.0,14.0,,0.0,-16.0,13.0,9.0,-2.0,0.0,0.0,0.0,0.0,,,,29.0,,,,12.0,,,,11.0,,,,6.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cornwall Colts,Kitchener Rangers,Kitchener Rangers,Kitchener Rangers,Niagara IceDogs,Queen's Univ.,Queen's Univ.,Queen's Univ.,Queen's Univ.,,CJHL,OHL,OHL,OHL,OHL,USports,USports,USports,USports,,,,Eastern Ontario Wild Mn Mdgt AAA,,,,OEMMHL,,,,,,,,,,,,,,,,,,,,,
3751,84,Saskatoon,180,Zach Sim,-,L,Canada,,56715,"May 12, 1988",D,28.0,34.0,67.0,63.0,20.0,21.0,24.0,4.0,,,3.0,0.0,11.0,3.0,2.0,0.0,3.0,0.0,,,0.0,2.0,17.0,13.0,10.0,10.0,9.0,5.0,,,12.0,28.0,122.0,74.0,40.0,22.0,10.0,0.0,,,-6.0,-10.0,5.0,-1.0,0.0,0.0,0.0,0.0,,,,,,12.0,,,,1.0,,,,7.0,,,,89.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Everett Silvertips,Everett Silvertips,Tri-City Americans,Kootenay Ice,Univ. of Saskatchewan,Univ. of Saskatchewan,Univ. of Saskatchewan,Lloydminster Border Kings,,,WHL,WHL,WHL,WHL,USports,USports,USports,Chinook HL,,,,,,Shellbrook Elks,,,,FCHL,,,,,,,,,,,,,,,,,,,,
3752,79,Perrot,180,Daniel Walcott,-,L,Canada,,257725,"Feb 19, 1994",LW/D,,28.0,33.0,67.0,55.0,65.0,55.0,62.0,5.0,20.0,,5.0,4.0,10.0,7.0,2.0,4.0,5.0,0.0,1.0,,18.0,9.0,29.0,34.0,11.0,11.0,11.0,0.0,4.0,,20.0,30.0,71.0,40.0,64.0,68.0,70.0,10.0,22.0,,0.0,0.0,15.0,10.0,-2.0,-10.0,5.0,0.0,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New Trier High Green,Lindenwood Univ.,Blainville-Boisbriand Armada,"Blainville-Boisbriand Armada 
“C”",Syracuse Crunch,Syracuse Crunch,"Syracuse Crunch 
“A”",Syracuse Crunch,Syracuse Crunch,,USHS-IL,ACHA,QMJHL,QMJHL,AHL,AHL,AHL,AHL,AHL,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3753,91,Waterdown,188,Mitchell Brewer,-,L,Canada,,418683,"Mar 20, 2001",D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3754,93,Toronto,182,Trevor Koverko,-,L,Canada,,11234,"Mar 22, 1987",D,42.0,66.0,38.0,63.0,40.0,3.0,9.0,,,,2.0,1.0,0.0,0.0,5.0,0.0,0.0,,,,7.0,12.0,3.0,18.0,9.0,1.0,2.0,,,,90.0,83.0,49.0,149.0,97.0,4.0,4.0,,,,0.0,17.0,-15.0,-8.0,0.0,0.0,0.0,,,,,,62.0,,,,6.0,,,,28.0,,,,58.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,North York Rangers,Owen Sound Attack,Owen Sound Attack,Oshawa Generals,Port Hope Predators,Univ. of Calgary,Univ. of Western Ontario,,,,OPJHL,OHL,OHL,OHL,OPJHL,USports,USports,,,,,,Toronto Marlboros Mn Mdgt AAA,,,,Midget,,,,,,,,,,,,,,,,,,,,,
3755,86,Hull,183,Vincent Dunn,-,L,Canada,,126399,"Sep 14, 1995",C/LW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3756,06,,195,Kurtis MacDermid,-,L,Canada,Brother: Lane MacDermid | Father: Paul MacDermid,98183,"Mar 25, 1994",D,51.0,29.0,65.0,66.0,61.0,56.0,58.0,66.0,59.0,17.0,6.0,3.0,1.0,7.0,8.0,4.0,6.0,2.0,5.0,2.0,16.0,8.0,7.0,12.0,32.0,12.0,14.0,8.0,11.0,1.0,124.0,87.0,110.0,165.0,129.0,121.0,135.0,135.0,158.0,20.0,0.0,0.0,7.0,11.0,20.0,24.0,11.0,2.0,4.0,-3.0,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Owen Sound Greys,"Owen Sound Greys 
“C”",Owen Sound Attack,Owen Sound Attack,Erie Otters,Ontario Reign,Ontario Reign,Los Angeles Kings,Ontario Reign,Los Angeles Kings,GOJHL,GOJHL,OHL,OHL,OHL,AHL,AHL,NHL,AHL,NHL,,,Grey-Bruce Highlanders Mn Mdgt,,,,SCTAMM,,,,,,,,,,,,,,,,,,,,,
3757,00,Abbotsford,189,Kalvin Sagert,-,L,Hungary,,17031,"Jan 20, 1987",D,51.0,71.0,71.0,69.0,76.0,26.0,27.0,27.0,25.0,28.0,0.0,5.0,7.0,3.0,4.0,4.0,3.0,1.0,0.0,1.0,2.0,10.0,18.0,27.0,15.0,5.0,11.0,3.0,2.0,6.0,20.0,70.0,88.0,70.0,88.0,16.0,37.0,22.0,28.0,28.0,5.0,-6.0,3.0,5.0,-19.0,0.0,0.0,0.0,0.0,0.0,,,5.0,,,,0.0,,,,1.0,,,,4.0,,,,-2.0,,,,,,,67.0,1.0,14.0,40.0,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kamloops Blazers,Kamloops Blazers,Prince George Cougars,"Prince George Cougars 
“A”",Prince George Cougars,Lakehead Univ.,Lakehead Univ.,Lakehead Univ.,"Lakehead Univ. 
“C”","Lakehead Univ. 
“A”",WHL,WHL,WHL,WHL,WHL,USports,USports,USports,USports,USports,,,Kamloops Blazers,,,,WHL,,,,Kalamazoo Wings,ECHL,,,,,,,,,,,,,,,,
3758,86,Wetaskiwin,183,Lane Zablocki,-,R,Canada,,247919,"Dec 27, 1998",RW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3759,78,Rouen,175,Anthony Verret,-,L,Canada,Father : Claude Verret,76340,"Feb 06, 1993",C,42.0,55.0,63.0,51.0,28.0,24.0,23.0,,27.0,34.0,13.0,5.0,10.0,12.0,5.0,7.0,5.0,,7.0,9.0,32.0,8.0,19.0,18.0,16.0,25.0,13.0,,20.0,24.0,16.0,30.0,51.0,47.0,20.0,22.0,14.0,,21.0,19.0,0.0,-27.0,-10.0,-6.0,0.0,0.0,0.0,,-4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,2.0,7.0,16.0,-8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Séminaire St-François Blizzard,Rouyn-Noranda Huskies,Rouyn-Noranda Huskies,Québec Remparts,Univ. of Québec-Trois-Rivières,Univ. of Québec-Trois-Rivières,Univ. of Québec-Trois-Rivières,,Cap-de-la-Madeleine CloutierClim,Saint-Georges-de-Beauce COOL-FM,QMAAA,QMJHL,QMJHL,QMJHL,USports,USports,USports,,LHSAAAQ,LNAH,,,,,,,,,,,Saint-Georges-de-Beauce COOL-FM,LNAH,,,,,,,,,,,,,,,,
3760,86,Vegreville,186,Chris Langkow,-,R,Canada,"Cousins: Daymond Langkow, Scott Langkow",18605,"Aug 22, 1989",C,36.0,49.0,71.0,70.0,70.0,64.0,23.0,55.0,75.0,69.0,24.0,4.0,13.0,15.0,21.0,16.0,4.0,20.0,7.0,8.0,34.0,8.0,20.0,34.0,38.0,23.0,11.0,21.0,22.0,8.0,28.0,33.0,20.0,52.0,62.0,30.0,11.0,38.0,32.0,26.0,1.0,2.0,2.0,11.0,14.0,5.0,-2.0,3.0,-7.0,-10.0,,39.0,,,,9.0,,,,29.0,,,,10.0,,,,0.0,,,,,,,,69.0,13.0,34.0,40.0,-4.0,57.0,19.0,28.0,28.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fort Saskatchewan Rang. Mdgt AAA,Spokane Chiefs,Spokane Chiefs,Saskatoon Blades,Everett Silvertips,Alaska Aces,Alaska Aces,South Carolina Stingrays,Bridgeport Sound Tigers,Bridgeport Sound Tigers,AMHL,WHL,WHL,WHL,WHL,ECHL,ECHL,ECHL,AHL,AHL,,Fort Saskatchewan Rang. Bntm AAA,,,,AMBHL,,,,,Elmira Jackals,ECHL,"Worcester Railers 
“C”",ECHL,,,,,,,,,,,,,,
3761,00,Strathroy,193,Sean Callaghan,-,L,Canada,,148361,"Aug 02, 1994",D,32.0,61.0,65.0,66.0,58.0,19.0,26.0,,,,13.0,3.0,2.0,8.0,5.0,3.0,1.0,,,,13.0,2.0,5.0,11.0,9.0,3.0,2.0,,,,116.0,84.0,104.0,127.0,142.0,48.0,46.0,,,,0.0,11.0,-37.0,12.0,-8.0,0.0,0.0,,,,,,27.0,,,,2.0,,,,10.0,,,,54.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,North Middlesex Stars,Ottawa 67's,Ottawa 67's,"Saginaw Spirit 
“A”",Plymouth Whalers,Univ. of Western Ontario,Univ. of Western Ontario,,,,SOJHL,OHL,OHL,OHL,OHL,USports,USports,,,,,,Elgin Middlesex Chi. Mn Mdgt AAA,,,,AHMMPL,,,,,,,,,,,,,,,,,,,,,
3762,84,Tilbury,185,Nolan Gardiner,-,L,Canada,,269368,"Sep 09, 1998",C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3763,80,Kelowna,175,Lucas Cullen,-,R,Canada,,298921,"May 04, 1999",C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3764,79,Omsk,174,Dmitri Zavgorodny,Avangard Omsk,R,Russia,,396918,"Aug 11, 2000",LW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3765,80,Basile,180,Samuel Tremblay,-,R,Canada,"Has duplicate stat profiles in QMAAA league stats, one with #8 and another with #26",128269,"May 31, 1995",RW,43.0,50.0,59.0,60.0,51.0,22.0,28.0,24.0,0.0,,4.0,12.0,4.0,6.0,10.0,6.0,11.0,11.0,0.0,,13.0,16.0,7.0,10.0,13.0,6.0,5.0,11.0,0.0,,18.0,20.0,37.0,31.0,36.0,28.0,38.0,8.0,0.0,,0.0,14.0,11.0,6.0,2.0,0.0,0.0,0.0,0.0,,,,11.0,,,,1.0,,,,0.0,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collège Antoine-Girouard Gaulois,Longueuil Collège-Français,Blainville-Boisbriand Armada,Blainville-Boisbriand Armada,"Blainville-Boisbriand Armada 
“A”",McGill Univ.,McGill Univ.,McGill Univ.,McGill Univ.,,QMAAA,QJAAAHL,QMJHL,QMJHL,QMJHL,USports,USports,USports,USports,,,,Collège Antoine-Girouard Gaulois,,,,QMAAA,,,,,,,,,,,,,,,,,,,,,
3766,88,Peterborough,191,Jacob Ball,-,L,Canada,,317886,"Jan 16, 1999",RW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3767,78,Albert,181,Josh Winquist,-,L,Canada,,26421,"Sep 06, 1993",LW/C,50.0,65.0,68.0,51.0,68.0,64.0,35.0,53.0,57.0,5.0,3.0,8.0,19.0,24.0,47.0,13.0,8.0,15.0,18.0,4.0,4.0,16.0,22.0,27.0,46.0,29.0,22.0,17.0,35.0,4.0,13.0,22.0,45.0,61.0,46.0,28.0,32.0,21.0,65.0,2.0,1.0,-1.0,-7.0,7.0,10.0,0.0,-8.0,12.0,-8.0,2.0,30.0,35.0,34.0,,21.0,39.0,16.0,,14.0,26.0,24.0,,16.0,56.0,24.0,,0.0,0.0,0.0,,,,,,,16.0,5.0,12.0,10.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Everett Silvertips,Everett Silvertips,Everett Silvertips,Everett Silvertips,"Everett Silvertips 
“A”",Oklahoma City Barons,Bakersfield Condors,Bridgeport Sound Tigers,Orlando Solar Bears,Utah Grizzlies,WHL,WHL,WHL,WHL,WHL,AHL,AHL,AHL,ECHL,ECHL,St. Albert Sabres Bantam AAA,St. Albert Sabres Bantam AAA,St. Albert Raiders Midget AAA,,AMBHL,AMBHL,AMHL,,,,Toledo Walleye,ECHL,,,,,,,,,,,,,,,,
3768,82,Musquodoboit,180,Jeff McNeil,-,R,Canada,,191863,"Feb 13, 1988",D,35.0,,70.0,68.0,51.0,,,,,,11.0,,12.0,1.0,12.0,,,,,,21.0,,37.0,14.0,35.0,,,,,,44.0,,72.0,30.0,36.0,,,,,,0.0,,-6.0,23.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dartmouth Subways,,Antigonish Bulldogs,Saint John Sea Dogs,Truro Bearcats,,,,,,NSMMHL,,MJAHL,QMJHL,MJAHL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,86,Huntington,190,Brandon Sutter,Chicago Mission,R,Canada,"Father: Brent Suter
Uncles: Brian Sutter, Darryl Sutter, Duane Sutter, Rich Sutter, Ron Sutter
Cousins: Shaun Sutter, Brett Sutter, Brody Sutter, Luke Sutter, Riley Sutter
Brother: Merrick Sutter",9339,"Feb 14, 1989",C,68.0,71.0,66.0,72.0,79.0,82.0,82.0,48.0,81.0,80.0,22.0,20.0,27.0,5.0,22.0,14.0,17.0,11.0,13.0,21.0,24.0,37.0,24.0,13.0,22.0,15.0,15.0,8.0,13.0,12.0,36.0,54.0,40.0,22.0,4.0,25.0,21.0,4.0,12.0,14.0,-7.0,-3.0,-8.0,0.0,-0.0,13.0,-3.0,3.0,-9.0,6.0,,36.0,41.0,81.0,,25.0,4.0,17.0,,35.0,18.0,17.0,,28.0,36.0,12.0,,0.0,0.0,-20.0,,,,,,20.0,5.0,4.0,2.0,3.0,61.0,11.0,15.0,8.0,8.0,26.0,19.0,,4.0,5.0,,2.0,3.0,,6.0,7.0,,-12.0,5.0,,,,,,,,,,,,,,,,,,,,,,Red Deer Rebels,"Red Deer Rebels 
“A”",Red Deer Rebels,Carolina Hurricanes,Carolina Hurricanes,"Carolina Hurricanes 
“A”","Carolina Hurricanes 
“A”",Pittsburgh Penguins,Pittsburgh Penguins,"Pittsburgh Penguins 
“A”",WHL,WHL,WHL,NHL,NHL,NHL,NHL,NHL,NHL,NHL,,Red Deer Chiefs Bantam AAA,Red Deer Chiefs Midget AAA,Vancouver Canucks,,AMBHL,AMHL,NHL,,,Vancouver Canucks,NHL,Vancouver Canucks,NHL,"Vancouver Canucks 
“A”","Vancouver Canucks 
“A”",,NHL,NHL,,,,,,,,,
3770,87,Sherwood,185,Colin Paradis,-,L,Canada,,166651,"Apr 02, 1998",D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3771,93,Anchorage,188,Brandon Dubinsky,-,L,USA,,11024,"Apr 29, 1986",C/LW,44.0,71.0,68.0,51.0,77.0,82.0,82.0,69.0,77.0,77.0,8.0,30.0,23.0,21.0,21.0,14.0,13.0,20.0,24.0,10.0,18.0,48.0,36.0,46.0,22.0,26.0,28.0,24.0,30.0,24.0,35.0,137.0,160.0,98.0,117.0,79.0,112.0,54.0,100.0,110.0,-6.0,-4.0,1.0,6.0,4.0,8.0,-6.0,9.0,-3.0,16.0,,,37.0,76.0,,,14.0,16.0,,,0.0,34.0,,,0.0,98.0,,,0.0,5.0,,,,,,46.0,11.0,25.0,98.0,2.0,47.0,13.0,23.0,43.0,11.0,75.0,80.0,62.0,17.0,12.0,6.0,31.0,29.0,10.0,71.0,91.0,33.0,-16.0,16.0,-2.0,61.0,0.0,6.0,0.0,8.0,0.0,36.0,0.0,-16.0,0.0,,,,,,,,,,,Portland Winter Hawks,Portland Winter Hawks,Portland Winter Hawks,Portland Winter Hawks,Hartford Wolf Pack,New York Rangers,New York Rangers,New York Rangers,New York Rangers,New York Rangers,WHL,WHL,WHL,WHL,AHL,NHL,NHL,NHL,NHL,NHL,,,Alaska All Stars 16U AAA,"Columbus Blue Jackets 
“A”",,,ASHA,NHL,,,"Columbus Blue Jackets 
“A”",NHL,"Columbus Blue Jackets 
“A”",NHL,"Columbus Blue Jackets 
“A”","Columbus Blue Jackets 
“A”",Columbus Blue Jackets,NHL,NHL,NHL,"Columbus Blue Jackets 
“A”","Columbus Blue Jackets 
“A”",NHL,NHL,,,,
3772,86,Winnipeg,188,Garrett Johnston,-,L,Canada,,147335,"May 06, 1995",D,41.0,59.0,59.0,65.0,66.0,25.0,11.0,60.0,25.0,,10.0,10.0,6.0,2.0,7.0,0.0,11.0,3.0,0.0,,27.0,25.0,17.0,14.0,26.0,4.0,18.0,28.0,8.0,,14.0,22.0,20.0,20.0,30.0,4.0,17.0,12.0,12.0,,0.0,0.0,-8.0,1.0,3.0,0.0,0.0,2.0,7.0,,,,34.0,,,,7.0,,,,21.0,,,,22.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winnipeg Thrashers Midget AAA,Swan Valley Stampeders,Moncton Wildcats,Moncton Wildcats,Chicoutimi Saguenéens,Univ. of Manitoba,Gladstone Lakers,Newfoundland Growlers,Newfoundland Growlers,,MMHL,MJHL,QMJHL,QMJHL,QMJHL,USports,THHL,ECHL,ECHL,,,,Winnipeg Hawks City Midget,,,,WCML,,,,,,,,,,,,,,,,,,,,,
3773,97,Louis,190,Jake Henderson,-,R,USA,,245203,"Feb 12, 1997",RW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3774,76,Laval,171,Xavier Parent,AMH Blainville,L,Canada,Brother : François-Olivier Parent,241379,"Mar 23, 2001",LW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3775,84,Rogers,185,Logan Nelson,Rogers YHA,R,USA,,90312,"Sep 09, 1993",C,38.0,41.0,71.0,49.0,59.0,43.0,54.0,49.0,66.0,64.0,18.0,6.0,23.0,14.0,23.0,16.0,13.0,12.0,10.0,16.0,17.0,3.0,39.0,29.0,31.0,12.0,8.0,21.0,25.0,25.0,46.0,69.0,70.0,41.0,38.0,29.0,48.0,65.0,38.0,65.0,0.0,5.0,-2.0,-7.0,9.0,10.0,-13.0,-6.0,-1.0,-17.0,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,4.0,12.0,14.0,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Russell Stover U16,Des Moines Buccaneers,Victoria Royals,Victoria Royals,Victoria Royals,Quad City Mallards,Wichita Thunder,Rapid City Rush,Fort Wayne Komets,Indy Fuel,T1EHL U16,USHL,WHL,WHL,WHL,ECHL,ECHL,ECHL,ECHL,ECHL,,,,,,,,,,,Atlanta Gladiators,ECHL,,,,,,,,,,,,,,,,
3776,89,Broomfield,185,Griffin Foulk,-,L,USA,,118658,"Apr 20, 1995",D,54.0,60.0,66.0,63.0,45.0,,3.0,,,,1.0,2.0,4.0,1.0,1.0,,0.0,,,,6.0,2.0,14.0,4.0,4.0,,1.0,,,,30.0,50.0,86.0,70.0,140.0,,6.0,,,,-2.0,0.0,-18.0,-12.0,-4.0,,1.0,,,,,,36.0,,,,3.0,,,,5.0,,,,16.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tri-City Storm,Seattle Thunderbirds,Lethbridge Hurricanes,Swift Current Broncos,Fargo Force,,Rapid City Rush,,,,USHL,WHL,WHL,WHL,USHL,,ECHL,,,,,,Colorado Thunderbirds U16,,,,T1EHL U16,,,,,,,,,,,,,,,,,,,,,
3777,86,Kindersley,185,Casey Lee,-,L,Canada,,75830,"Mar 07, 1985",C,58.0,69.0,56.0,68.0,68.0,19.0,26.0,26.0,17.0,17.0,3.0,5.0,15.0,11.0,20.0,1.0,5.0,12.0,33.0,29.0,5.0,15.0,31.0,34.0,30.0,2.0,8.0,19.0,45.0,24.0,21.0,35.0,166.0,115.0,117.0,37.0,56.0,109.0,31.0,15.0,-1.0,-11.0,-2.0,22.0,8.0,1.0,0.0,0.0,0.0,0.0,,,,17.0,,,,24.0,,,,24.0,,,,14.0,,,,0.0,,,,,,19.0,27.0,30.0,22.0,0.0,14.0,13.0,16.0,8.0,0.0,,8.0,,,9.0,,,11.0,,,6.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,Kamloops Blazers,Kamloops Blazers,Kindersley Klippers,Kootenay Ice,Kootenay Ice,Texas Wildcatters,Univ. of Saskatchewan,Univ. of Saskatchewan,Rosetown Redwings,Rosetown Redwings,WHL,WHL,SJHL,WHL,WHL,ECHL,USports,USports,SVHL,SVHL,,,,"Rosetown Redwings 
“A”",,,,SVHL,,,Rosetown Redwings,SVHL,Rosetown Redwings,SVHL,,Kindersley Red Lions,,,SWHL,,,,,,,,,
3778,07,Laval,195,rik Gauthier,AHM St-Lin,L,Canada,"Gauthier plays a very good two-way game. Works hard and is very good defensively. (EP, 2013)",128500,"Apr 26, 1995",C,39.0,62.0,54.0,37.0,63.0,67.0,66.0,70.0,29.0,,26.0,22.0,18.0,16.0,6.0,6.0,8.0,3.0,2.0,,25.0,38.0,34.0,16.0,13.0,10.0,11.0,11.0,3.0,,28.0,26.0,27.0,21.0,10.0,37.0,10.0,12.0,10.0,,0.0,22.0,19.0,26.0,6.0,6.0,-1.0,3.0,-2.0,,,,37.0,,,,7.0,,,,14.0,,,,6.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collège Esther-Blondin Phénix,Rimouski Océanic,Rimouski Océanic,"Rimouski Océanic 
“A”",Toronto Marlies,Toronto Marlies,Toronto Marlies,Toronto Maple Leafs,Toronto Maple Leafs,,QMAAA,QMJHL,QMJHL,QMJHL,AHL,AHL,AHL,NHL,NHL,,,,Collège Esther-Blondin Phénix,,,,QMAAA,,,,,,,,,,,,,,,,,,,,,
