,_id,ep_id,full_name,date_of_birth,hometown,country,youth_team,position,height,weight,shoots,status,scout_text
1561,5e0a7926b796e999afd9539e,25902,Sawyer Mick,"Sep 22, 1991","Vernon, BC, CAN",Canada,-,LW,"6'1"" / 186 cm",176 lbs / 80 kg,L,-,-
1562,5e0a7929b796e999afd953ad,45641,Zach Hodder,"Jul 16, 1993","Delta, BC, CAN",Canada,-,D,"5'11"" / 180 cm",181 lbs / 82 kg,L,-,-
1563,5e0a792bb796e999afd953c9,10430,Drew Doughty,"Dec 08, 1989","London, ON, CAN",Canada,London MHA,D,"6'1"" / 185 cm",201 lbs / 91 kg,R,26/27,-
1564,5e0a792eb796e999afd953f3,214331,"Ondrej Vala
                                                                


 a.k.a. ""Ondřej Vála""","Apr 13, 1998","Kolin, CZE",Czech Rep.,SC Kolin,D,"6'4"" / 194 cm",209 lbs / 95 kg,L,20/21,-
1565,5e0a7930b796e999afd9540e,205647,Ted Perry,"Feb 03, 1984","Toronto, ON, CAN",Canada,-,D,"6'5"" / 195 cm",225 lbs / 102 kg,L,Retired,-
1566,5e0a7932b796e999afd95417,60902,Scott Heffernan,"Mar 09, 1982","Kanata, ON, CAN",Canada,-,D,"6'5"" / 196 cm",212 lbs / 96 kg,L,Retired,-
1567,5e0a7934b796e999afd95426,248906,Dan Growden,"Feb 09, 1982","Peterborough, ON, CAN",Canada,-,D,"6'1"" / 185 cm",190 lbs / 86 kg,L,Retired,-
1568,5e0a7936b796e999afd95437,10438,Darren Helm,"Jan 21, 1987","St. Andrews, MB, CAN",Canada,-,C/LW,"6'0"" / 182 cm",196 lbs / 89 kg,L,20/21,-
1569,5e0a7938b796e999afd95467,9507,Kevin Klein,"Dec 13, 1984","Kitchener, ON, CAN",Canada,Kitchener Jr. Rangers,D,"6'1"" / 185 cm",205 lbs / 93 kg,R,Retired,-
1570,5e0a793ab796e999afd9549a,23794,Colin Archer,"Jan 31, 1990","Red Deer, AB, CAN",Canada,-,D,"6'1"" / 185 cm",176 lbs / 80 kg,L,Retired,-
1571,5e0a793cb796e999afd954b5,69523,Howie Martin,"Nov 18, 1986","Hillsburgh, ON, CAN",Canada,-,C,"6'0"" / 182 cm",198 lbs / 90 kg,L,Retired,-
1572,5e0a793eb796e999afd954ca,279125,Jake Leschyshyn,"Mar 10, 1999","Raleigh, NC, USA",Canada,-,C,"5'11"" / 180 cm",190 lbs / 86 kg,L,21/22,"Father: Curtis Leschyshyn
Sister: Anna Leschyshyn"
1573,5e0a7940b796e999afd954e4,477344,"Mikey Milne
                                                                                                         a.k.a. ""Michael Milne""","Sep 21, 2002","Abbotsford, BC, CAN",Canada,-,LW,"5'11"" / 180 cm",183 lbs / 83 kg,L,-,-
1574,5e0a7942b796e999afd954f3,90312,Logan Nelson,"Sep 09, 1993","Rogers, MN, USA",USA,Rogers YHA,C,"6'1"" / 185 cm",185 lbs / 84 kg,R,19/20,-
1575,5e0a7944b796e999afd95514,14092,Taylor Procyshen,"Jul 05, 1988","Emerald Park, SK, CAN",Canada,-,RW,"5'9"" / 175 cm",170 lbs / 77 kg,R,Retired,-
1576,5e0a7947b796e999afd95523,201256,Ty Lewis,"Mar 05, 1998","Brandon, MB, CAN",Canada,-,LW,"5'11"" / 180 cm",187 lbs / 85 kg,L,20/21,-
1577,5e0a7949b796e999afd9553c,514635,Vladimir Alistrov,"Feb 12, 2001","Mogilev, BLR",Belarus,OCOR Mogilev,LW,"6'2"" / 187 cm",176 lbs / 80 kg,L,-,-
1578,5e0a794bb796e999afd95544,96059,Devin Welsh,"Aug 15, 1986","Winnipeg, MB, CAN",Canada,-,F,"6'3"" / 191 cm",203 lbs / 92 kg,L,Retired,-
1579,5e0a794db796e999afd9555f,57154,Marc McCoy,"May 31, 1994","Edmonton, AB, CAN",Canada,-,C,"6'2"" / 188 cm",201 lbs / 91 kg,R,-,Name also misspelled Mark McCoy
1580,5e0a7951b796e999afd95574,19059,Chad Suer,"Jun 25, 1990","Saskatoon, SK, CAN",Canada,-,D,"5'11"" / 180 cm",203 lbs / 92 kg,R,Retired,-
1581,5e0a7953b796e999afd9558f,37172,"Joey Kornelsen
                                                                                                         a.k.a. ""Joseph, Joe Kornelsen""","Jan 09, 1993","Abbotsford, BC, CAN",Canada,-,C/RW,"6'1"" / 185 cm",198 lbs / 90 kg,L,-,Also listed as a R handed shot.
1582,5e0a7955b796e999afd955a2,298933,Austin Crossley,"Jun 30, 1999","Fort St. John, BC, CAN",Canada,-,D,"6'1"" / 185 cm",209 lbs / 95 kg,L,-,-
1583,5e0a7957b796e999afd955b9,14741,Brandon McMillan,"Mar 22, 1990","Delta, BC, CAN",Canada,South Delta MHA,LW/C,"5'11"" / 180 cm",190 lbs / 86 kg,L,19/20,"McMillan is a winger with terrific speed and forechecking ability. A hard worker, a gritty guy who also can play center. Owns good defensive smarts, has been known to play as a defenseman at times.- Erik K. Piri, EP (2014)"
1584,5e0a7959b796e999afd955dc,79399,Richard Nedomlel,"Jul 01, 1993","Praha, CZE",Czech Rep.,HC Slavia Praha,D,"6'4"" / 193 cm",234 lbs / 106 kg,L,19/20,-
1585,5e0a795bb796e999afd955f1,23792,Ryan Funk,"Mar 14, 1989","Morden, MB, CAN",Canada,-,D,"6'0"" / 182 cm",176 lbs / 80 kg,R,Retired,-
1586,5e0a795eb796e999afd9560d,204314,Chris Clayton,"Sep 28, 1983","Kingston, ON, CAN",Canada,-,RW,"6'3"" / 191 cm",192 lbs / 87 kg,R,Retired,-
1587,5e0a7960b796e999afd95616,337772,Connor Bouchard,"Mar 14, 2001","Cochrane, AB, CAN",Canada,-,F,"5'7"" / 171 cm",154 lbs / 70 kg,L,-,-
1588,5e0a7963b796e999afd95628,18608,Mike Reddington,"Aug 18, 1990","Port Coquitlam, BC, CAN",Canada,-,D,"6'0"" / 183 cm",203 lbs / 92 kg,R,Retired,-
1589,5e0a7966b796e999afd95641,45421,"John Lawrence
                                                                                                         a.k.a. ""Jon Lawrence""","Feb 23, 1992","Newdale, MB, CAN",Canada,-,LW,"6'3"" / 191 cm",209 lbs / 95 kg,L,-,-
1590,5e0a7968b796e999afd95660,160117,Jonah Leroux,"Dec 06, 1982","Williamstown, ON, CAN",Canada,-,C,"6'1"" / 185 cm",201 lbs / 91 kg,L,Retired,-
1591,5e0a796ab796e999afd9567b,52798,Darren Dietz,"Jul 17, 1993","Medicine Hat, AB, CAN","Kazakhstan 
                                                                                            /  Canada",-,D,"6'2"" / 187 cm",201 lbs / 91 kg,R,21/22,-
1592,5e0a796cb796e999afd95698,108033,"Matt Alfaro
                                                                                                         a.k.a. ""Matthew Alfaro""","Aug 06, 1996","Calgary, AB, CAN",Canada,-,C,"6'2"" / 188 cm",194 lbs / 88 kg,L,-,-
1593,5e0a796eb796e999afd956b3,337743,Josh Williams,"Mar 08, 2001","Langley, BC, CAN",Canada,-,RW,"6'1"" / 185 cm",185 lbs / 84 kg,R,-,-
1594,5e0a7971b796e999afd956c6,218276,Chris Hawley,"Mar 18, 1985","Mississauga, ON, CAN",Canada,-,D,"6'3"" / 191 cm",209 lbs / 95 kg,L,Retired,-
1595,5e0a7973b796e999afd956d7,11342,Steve Ward,"Feb 13, 1986","Scarborough, ON, CAN",Canada,-,D,"5'11"" / 180 cm",185 lbs / 84 kg,R,Retired,-
1596,5e0a7975b796e999afd95702,16060,Brad Self,"Feb 27, 1981","Peterborough, ON, CAN",Canada,-,C,"5'11"" / 180 cm",194 lbs / 88 kg,L,Retired,-
1597,5e0a7978b796e999afd95717,8584,"Tomas Plihal
                                                                


 a.k.a. ""Tomáš Plíhal""","Mar 28, 1983","Frydlant, CZE",Czech Rep.,Bili Tygri Liberec,LW/C,"6'3"" / 190 cm",190 lbs / 86 kg,L,-,"A hard-working forward who can play all offensive positions. Has a decent release, good passing and good hockey sense. Strong defensively. Has had injury worries. (Matias Strozyk, 2011)"
1598,5e0a797ab796e999afd95730,103011,Derek Werenka,"Mar 04, 1986","Airdrie, AB, CAN",Canada,-,LW,"5'11"" / 181 cm",181 lbs / 82 kg,L,-,-
1599,5e0a797cb796e999afd9574f,54190,Connor Cameron,"May 11, 1985","Summerside, PE, CAN",Canada,-,C,"6'0"" / 184 cm",170 lbs / 77 kg,L,Retired,Father: Dave Cameron
1600,5e0a797eb796e999afd95762,246863,Darryl Moscaluk,"Jul 08, 1985","Edmonton, AB, CAN",Canada,-,C,"6'0"" / 183 cm",183 lbs / 83 kg,L,-,-
1601,5e0a7980b796e999afd95775,299581,Michael Farren,"Apr 19, 2000","Richmond, BC, CAN",Canada,-,C,"5'10"" / 179 cm",168 lbs / 76 kg,R,-,-
1602,5e0a7983b796e999afd95788,11584,Luke Fritshaw,"Jul 04, 1984","Tisdale, SK, CAN",Canada,-,D,"6'4"" / 193 cm",207 lbs / 94 kg,-,Retired,-
1603,5e0a7985b796e999afd957a7,334937,Jacson Alexander,"Feb 01, 2001","Victoria, BC, CAN",Canada,-,D,"5'9"" / 175 cm",176 lbs / 80 kg,L,-,-
1604,5e0a7987b796e999afd957bb,218287,"Rick Caughell
                                                                                                         a.k.a. ""Rick Coughell""","Mar 27, 1986","Lethbridge, AB, CAN",Canada,-,RW,"6'3"" / 191 cm",203 lbs / 92 kg,R,Retired,-
1605,5e0a798ab796e999afd957c8,3636,Robin Figren,"Mar 07, 1988","Stockholm, SWE",Sweden,Hammarby IF,RW,"5'11"" / 181 cm",187 lbs / 85 kg,R,19/20,"Figren is a winger with solid all-around skills. He stands out with his terrific speed and acceleration. Has good stickhandling ability, but could improve his puck control to limit offensive-zone turnovers. Has a fine shot, but doesn't get it off quite enough. Plays with a lot of grit and guts despite being of modest size.- Erik K. Piri, EP (2014)

Father: Robert Figren"
1606,5e0a798cb796e999afd957db,12756,Bryce Thoma,"Apr 05, 1982","Saskatoon, SK, CAN",Canada,-,D,"6'0"" / 183 cm",190 lbs / 86 kg,R,Retired,Team Staff profile of Bryce Thoma also available
1607,5e0a798fb796e999afd957f0,24434,Jason MacDonald,"Jan 10, 1989","Calgary, AB, CAN",Canada,-,C,"6'2"" / 188 cm",194 lbs / 88 kg,R,Retired,-
1608,5e0a7991b796e999afd9580b,30438,Ryan Howse,"Jul 06, 1991","Prince George, BC, CAN",Canada,-,RW/LW,"5'11"" / 180 cm",194 lbs / 88 kg,L,-,Team Staff profile of Ryan Howse also available
1609,5e0a7994b796e999afd95825,10990,Patrick Kaleta,"Jun 08, 1986","Angola, NY, USA",USA,West Seneca Wings,RW,"6'1"" / 185 cm",198 lbs / 90 kg,R,Retired,Brother: Chris Kaleta
1610,5e0a7996b796e999afd9584c,9364,"Richard Clune
                                                                


 a.k.a. ""Rich Clune""","Apr 25, 1987","Toronto, ON, CAN",Canada,-,LW,"5'10"" / 178 cm",207 lbs / 94 kg,L,19/20,Brother: Matt Clune
1611,5e0a7998b796e999afd9587f,18586,Brad Efthimiou,"Oct 12, 1984","Mississauga, ON, CAN",Canada,-,RW,"5'11"" / 180 cm",174 lbs / 79 kg,R,Retired,-
1612,5e0a799bb796e999afd95898,11630,Brett Sutter,"Jun 02, 1987","Viking, AB, CAN",Canada,-,LW/C,"6'0"" / 183 cm",201 lbs / 91 kg,L,19/20,"Father: Darryl Sutter
Uncles: Brian Sutter, Duane Sutter, Brent Sutter, Rich Sutter, Ron Sutter
Cousins: Shaun Sutter, Brandon Sutter, Brody Sutter, Luke Sutter, Riley Sutter"
1613,5e0a799db796e999afd958cf,413127,Noah Boyko,"Aug 29, 2002","Redwater, AB, CAN",Canada,-,C,"6'2"" / 188 cm",181 lbs / 82 kg,R,-,-
1614,5e0a799fb796e999afd958dc,13594,Ian Duval,"May 07, 1988","Winnipeg, MB, CAN",Canada,-,C,"6'0"" / 184 cm",181 lbs / 82 kg,L,Retired,Team Staff profile of Ian Duval also available
1615,5e0a79a2b796e999afd958fa,18836,Nick Vernelli,"Jan 02, 1983","Odessa, ON, CAN",Canada,-,RW,"6'1"" / 186 cm",187 lbs / 85 kg,R,Retired,-
1616,5e0a79a4b796e999afd9590d,37238,Duncan Siemens,"Sep 07, 1993","Edmonton, AB, CAN",Canada,Sherwood Park MHA,D,"6'3"" / 191 cm",209 lbs / 95 kg,L,18/19,A large defenseman with good skating. Plays very physical. Blocks shots and passes well. Offensively decent. Has an ok shot and has a good first pass. (Matias Strozyk)
1617,5e0a79a7b796e999afd95933,258429,Logan Christensen,"Jan 12, 1999","Morden, MB, CAN",Canada,-,C/LW,"5'10"" / 179 cm",181 lbs / 82 kg,L,-,-
1618,5e0a79a8b796e999afd9594a,64567,"Mason Geertsen
                                                                                    


                                Legacy verified","Apr 19, 1995","Drayton Valley, AB, CAN",Canada,-,D,"6'4"" / 193 cm",216 lbs / 98 kg,L,19/20,-
1619,5e0a79abb796e999afd95970,286608,Logan Barlage,"Jan 12, 2001","Humboldt, SK, CAN",Canada,-,C,"6'5"" / 195 cm",205 lbs / 93 kg,R,-,"Father: Michael Barlage

Uncle: Jonathon Barlage"
1620,5e0a79adb796e999afd9598a,218239,Paul Marchese,"May 26, 1985","Vaughan, ON, CAN",Canada,-,RW,"6'1"" / 185 cm",194 lbs / 88 kg,R,Retired,-
1621,5e0a79afb796e999afd95999,130166,Travis Featherstone,"Aug 08, 1984","Calgary, AB, CAN",Canada,-,LW,"6'2"" / 188 cm",185 lbs / 84 kg,L,Retired,-
1622,5e0a79b2b796e999afd959aa,84424,Colby Cave,"Dec 26, 1994","North Battleford, SK, CAN",Canada,-,C,"6'1"" / 185 cm",201 lbs / 91 kg,L,19/20,-
1623,5e0a79b4b796e999afd959d5,31494,Ryan Fox,"Apr 26, 1990","Creighton, SK, CAN",Canada,-,RW,"6'0"" / 183 cm",187 lbs / 85 kg,R,-,-
1624,5e0a79b7b796e999afd959e8,144399,Scott Borders,"Aug 31, 1981","Bonnyville, AB, CAN",Canada,-,LW,"6'2"" / 188 cm",205 lbs / 93 kg,L,Retired,-
1625,5e0a79b9b796e999afd95a01,95044,"Mirco Müller
                                                                                                         a.k.a. ""Mirco Mueller""","Mar 21, 1995","Winterthur, SUI",Switzerland,EHC Winterthur,D,"6'3"" / 191 cm",209 lbs / 95 kg,L,19/20,"Mirco Müller is a smooth skating two-way defenseman with impressive mobility. Has strong puck-moving abilities and combined with decent passing-skills he is capable to push a team’s transition game. He is poised with the puck, but needs to learn to take quicker decisions as he tends to hold on to the puck to long, while all his pass-options closing. Despite his size, he doesn’t use his body to his advantage as you rarely see him hit other players.  Reads the play well, plays a smart defensive game in his own end and keeps his actions simple. (by Rafik Soliman, August 2014)
Sister: Alina Müller"
1626,5e0a79bbb796e999afd95a29,120654,Carter Folk,"Feb 26, 1996","Regina, SK, CAN",Canada,-,LW,"6'2"" / 188 cm",205 lbs / 93 kg,L,-,-
1627,5e0a79bdb796e999afd95a44,4295,Mikael Backlund,"Mar 17, 1989","Västerås, SWE",Sweden,Västerås IK,C,"6'0"" / 184 cm",198 lbs / 90 kg,L,23/24,"Backlund has above average skating ability, is strong physically and somewhat aggressive. He is also equipped with good hands and hockey sense. His technical skills along with his passes and goal scoring/release ability make him an intriguing prospect. Could, however, work on his defensive game and consistency. Uncle: Gary Sundgren (external link)"
1628,5e0a79bfb796e999afd95a7b,9195,"Mike Blunden
                                                                


 a.k.a. ""Michael Blunden""","Dec 15, 1986","Toronto, ON, CAN",Canada,-,RW,"6'4"" / 193 cm",216 lbs / 98 kg,R,19/20,"Blunden is a big winger who plays a gritty game. Offensively, he has a hard shot with a good release. Could improve his defensive game.- Erik K. Piri, EP (2010)

Brothers: Sean Blunden, Stephen Blunden"
1629,5e0a79c2b796e999afd95abb,9458,Dylan Stanley,"Jan 24, 1984","Edmonton, AB, CAN",Canada,-,C,"5'10"" / 177 cm",181 lbs / 82 kg,R,19/20,Team Staff profile of Dylan Stanley also available
1630,5e0a79c4b796e999afd95ad9,37271,Lane Scheidl,"Jan 14, 1992","Saskatoon, SK, CAN",Canada,-,LW/RW,"6'0"" / 183 cm",194 lbs / 88 kg,L,19/20,-
1631,5e0a79c6b796e999afd95afe,102087,David McDonald,"May 11, 1983","Winnipeg, MB, CAN",Canada,-,RW,"6'2"" / 188 cm",209 lbs / 95 kg,L,Retired,-
1632,5e0a79c9b796e999afd95b0f,62146,"Michael Zipp
                                                                                                         a.k.a. ""Mike, Micheal Zipp""","Sep 20, 1996","Edmonton, AB, CAN",Canada,-,D,"6'1"" / 185 cm",207 lbs / 94 kg,L,-,-
1633,5e0a79cbb796e999afd95b30,11663,Jason Reese,"Jan 28, 1988","Gresham, OR, USA",USA,-,C,"5'10"" / 178 cm",181 lbs / 82 kg,L,Retired,Team Staff profile of Jason Reese also available
1634,5e0a79cdb796e999afd95b4b,36709,Curt Gogol,"Sep 21, 1991","Calgary, AB, CAN",Canada,-,D/LW,"6'1"" / 185 cm",190 lbs / 86 kg,L,Retired,-
1635,5e0a79cfb796e999afd95b78,517438,"Alexei Protas
                                                                


 a.k.a. ""Aliaksei Protas""","Jan 06, 2001","Vitebsk, BLR",Belarus,HK Vitebsk,C,"6'6"" / 198 cm",209 lbs / 95 kg,L,22/23,-
1636,5e0a79d1b796e999afd95b80,37152,Joey Leach,"Jan 29, 1992","Wadena, SK, CAN",Canada,-,D/LW,"6'3"" / 191 cm",203 lbs / 92 kg,L,Retired,-
1637,5e0a79d4b796e999afd95bab,10411,Cody McLeod,"Jun 26, 1984","Binscarth, MB, CAN",Canada,-,LW,"6'2"" / 188 cm",209 lbs / 95 kg,L,19/20,-
1638,5e0a79d6b796e999afd95be0,39719,Codey Ito,"Nov 11, 1991","Saskatoon, SK, CAN",Canada,-,C,"5'10"" / 179 cm",176 lbs / 80 kg,L,-,Name mispelled/listed as Cody Ito on new SJHL stats page for 2010/11
1639,5e0a79d8b796e999afd95bed,51696,"Austin Daae
                                                                                                         a.k.a. ""Austin Daee""","Jun 01, 1993","Estevan, SK, CAN",Canada,-,LW,"6'0"" / 183 cm",181 lbs / 82 kg,L,-,-
1640,5e0a79dbb796e999afd95c26,408637,Jakob Brook,"Mar 15, 2002","Roblin, MB, CAN",Canada,-,LW,"6'2"" / 188 cm",185 lbs / 84 kg,R,-,Brother: Josh Brook and Aidan Brook
1641,5e0a79ddb796e999afd95c33,123542,Eetu Tuulola,"Mar 17, 1998","Hämeenlinna, FIN",Finland,HPK,RW,"6'2"" / 188 cm",225 lbs / 102 kg,R,21/22,"A sizey winger with great offensive instincts. Drives to the net hard and leans into his hits. Displays slick puckhandling skills and a hard shot that he needs to use more. Skates with balance, but needs to get faster. Works very hard and doesn't take shifts off. Needs to be more active in his own end and pressure the opposition into making more rushed plays. All-in-all, a competitive winger with the size and skills to be a difference maker in games. (Curtis Joe, EP 2015)

Father: Marko Tuulola

Brother: Joni Tuulola"
1642,5e0a79e0b796e999afd95c3e,15747,"Victor Rask
                                                                





                                Legacy verified","Mar 01, 1993","Leksand, SWE",Sweden,Leksands IF,C,"6'2"" / 187 cm",201 lbs / 91 kg,L,21/22,"A forward with fine puck handling. A pretty good finisher who protects the puck well and is good at setting up plays thanks to his hockey sense. Nice size and pretty good strength. A very creative player with good work ethic. Plays well in all three zones. Decent skater, but could become faster. (Matias Strozyk)

Sister: Fanny Rask, Cousins: Kasper Emanuelsson, Simon EmanuelssonUncle: Peter Emanuelsson"
1643,5e0a79e2b796e999afd95c64,131594,Adam Chapman,"Mar 27, 1982","Alliston, ON, CAN",Canada,-,LW,"6'0"" / 183 cm",194 lbs / 88 kg,L,Retired,-
1644,5e0a79e4b796e999afd95c7d,194931,Scott Eansor,"Jan 03, 1996","Englewood, CO, USA",USA,-,C,"5'9"" / 175 cm",174 lbs / 79 kg,L,Retired,-
1645,5e0a79e6b796e999afd95c8f,245474,Phil Gibson,"Mar 26, 1984","Mississauga, ON, CAN",Canada,-,RW,-,-,R,-,-
1646,5e0a79eab796e999afd95c9c,51175,Tyler Boldt,"Jan 03, 1984","Winnipeg, MB, CAN",Canada,-,D,"6'2"" / 188 cm",198 lbs / 90 kg,L,-,-
1647,5e0a79ecb796e999afd95caf,31079,Brayden McNabb,"Jan 21, 1991","Davidson, SK, CAN",Canada,Davidson MHA,D,"6'4"" / 193 cm",207 lbs / 94 kg,L,21/22,Brother: Dean McNabb
1648,5e0a79efb796e999afd95cd8,27393,Zak Stebner,"May 20, 1990","Saskatoon, SK, CAN",Canada,-,D/W,"6'3"" / 191 cm",201 lbs / 91 kg,R,-,Full name is apparently Zachary Stebner
1649,5e0a79f1b796e999afd95cff,32784,Riley Boychuk,"Feb 20, 1991","Abbotsford, BC, CAN",Canada,-,LW,"6'4"" / 193 cm",216 lbs / 98 kg,L,Retired,-
1650,5e0a79f3b796e999afd95d14,18612,Ryan Letts,"Feb 15, 1989","Newport Beach, CA, USA",USA,-,RW,"6'2"" / 188 cm",201 lbs / 91 kg,R,Retired,-
1651,5e0a79f5b796e999afd95d29,186851,Jason Ertl,"May 11, 1984","Red Deer, AB, CAN",Canada,-,LW,"6'1"" / 185 cm",185 lbs / 84 kg,L,Retired,-
1652,5e0a79f7b796e999afd95d3c,12476,Dustin Johner,"Mar 06, 1983","Estevan, SK, CAN",Canada,-,C/RW,"5'11"" / 180 cm",179 lbs / 81 kg,R,Retired,"Johner plays the game with lots of speed and can score goals as well as set them up. Is an offense-first player.- Ulf Andersson, EP"
1653,5e0a79fab796e999afd95d5d,226921,James Malm,"Jun 25, 1999","Langley, BC, CAN",Canada,-,LW,"5'9"" / 175 cm",174 lbs / 79 kg,L,-,-
1654,5e0a79fdb796e999afd95d74,22849,Rob Dmytruk,"May 28, 1983","Scarborough, ON, CAN",Canada,-,D,"5'10"" / 177 cm",192 lbs / 87 kg,R,Retired,Team Staff profile of Rob Dmytruk also available
1655,5e0a79ffb796e999afd95d93,185499,Brady Mason,"Jun 30, 1987","West Kelowna, BC, CAN",Canada,-,F,"6'0"" / 183 cm",201 lbs / 91 kg,L,-,-
1656,5e0a7a01b796e999afd95d9e,32769,Gaelan Patterson,"Aug 22, 1990","La Ronge, SK, CAN",Canada,-,D,"6'1"" / 185 cm",209 lbs / 95 kg,L,Retired,Team Staff profile of Gaelan Patterson also available
1657,5e0a7a04b796e999afd95dbb,25357,Kellan Tochkin,"Feb 15, 1991","Abbotsford, BC, CAN",Canada,-,RW,"5'9"" / 175 cm",179 lbs / 81 kg,R,Retired,Team Staff profile of Kellan Tochkin also available
1658,5e0a7a07b796e999afd95ddd,129425,Robbie Lawrance,"May 04, 1986","Sioux Lookout, ON, CAN",Canada,-,D,"6'1"" / 185 cm",187 lbs / 85 kg,L,Retired,-
1659,5e0a7a09b796e999afd95df4,17025,"Matt Calvert
                                                                


 a.k.a. ""Matthew Calvert""","Dec 24, 1989","Brandon, MB, CAN",Canada,Brandon Wheat Kings,LW/RW,"5'11"" / 180 cm",185 lbs / 84 kg,L,20/21,A hard working forward with good speed. Has a very good shot and hockey sense. Is a pure team player with excellent leadership abilities. (EP 2008)
1660,5e0a7a0bb796e999afd95e1b,120799,"Rodney Southam
                                                                                                         a.k.a. ""Rod Southam""","Aug 09, 1996","Saskatoon, SK, CAN",Canada,-,RW/C,"6'0"" / 183 cm",185 lbs / 84 kg,R,-,Sister: Angie Southam
